MinTemp,MaxTemp,Rainfall,WindSpeed,Humidity,Pressure,RainTomorrow
22.5,35.6,0,22,32,1004.8,0
21.9,33.3,0.6,11,39,1006.5,0
23.3,35.6,0,28,28,1005.4,0
22.9,35.6,0,20,34,1002.2,1
25.1,36.4,4.6,24,93,1004.9,1
21.5,27.9,33.6,17,78,1008.4,1
22.1,30.4,15.2,15,64,1008.9,0
22.4,35.4,0,15,33,1005,0
23.3,38.3,0,7,24,1001.6,0
24.9,37.9,1,24,39,999.9,0
21.8,28.9,0.4,28,38,1006.6,0
20.1,31.9,0,30,25,1008.7,0
19.8,33.5,0,35,20,1008.8,0
17.5,29.7,0,22,12,1006.8,0
20.6,24.2,0.4,28,88,1004.8,1
17.2,21.1,48.4,24,95,1003.6,1
16.4,26.7,1.4,43,57,1005,0
16.4,29.3,0.2,30,38,1008,0
16.8,33.9,0,13,25,1007.8,0
18.2,35.2,0,9,23,1007.4,0
18.2,33.5,0,7,21,1009,0
15.9,33.7,0,20,17,1010.9,0
17.5,35.1,0,19,20,1011.2,0
19.8,35.4,0,17,21,1012.2,0
20.6,37.1,0,17,16,1011.5,0
18.8,39.5,0,13,13,1010.2,0
22.8,40.6,0,13,18,1006.8,0
23.3,37.2,0.6,15,24,1008.4,1
21.6,38.7,7,9,24,1008.4,1
22.3,24.4,8.2,24,95,1014.9,0
17.1,26.5,1,24,56,1015.4,0
15.1,30.1,0,13,23,1011.9,0
16,34,0,13,20,1009.2,0
18.3,38,0,6,21,1006.8,0
25.9,39,0,15,24,1005.9,1
22.4,37.1,2.2,15,30,1008,1
22.4,34.3,18.6,9,54,1007.3,0
22.1,37.2,0.8,13,38,1007.5,0
25.8,34.4,0,13,43,1009.6,0
21.7,35.2,0,20,26,1009.1,0
19.6,34.4,0,13,19,1008.5,0
19.5,38.7,0,13,15,1006.7,0
20.9,39.5,0,9,17,1005.6,0
25.4,35.9,0,15,26,1006.5,0
23.9,31.4,0,15,24,1007.6,0
18.9,35.9,0,13,20,1003.9,0
21.2,38.7,0,24,27,1001,0
27.3,38.8,0,26,33,999.8,0
27.6,37.2,0.2,20,35,1002.6,0
20.7,29.7,0,20,38,1008.5,0
15.8,31,0,20,19,1009,0
14.3,31.9,0,20,12,1007.3,0
17.3,35.5,0,28,17,1006,0
19,35.8,0,24,20,1008.6,0
19.7,36.3,0,31,19,1010.1,0
20.5,37.5,0,20,17,1008.8,0
18.7,38.1,0,24,8,1007.4,0
18.2,38.9,0,26,10,1007.3,0
19.8,39.7,0,28,6,1007.9,0
19.2,41.3,0,24,6,1006.8,0
18.8,40.8,0,20,5,1006.7,0
20.3,36.9,0,22,13,1009.3,0
19,33,0,24,17,1011.2,0
16.2,33.9,0,19,13,1009.1,0
16.1,38.1,0,24,15,1005.7,0
25.6,38.5,0,11,18,1006,0
25.1,38.1,0,11,21,1010.2,0
23.9,39.3,0,13,10,1011,0
20.3,41.2,0,11,12,1009.9,0
24.6,41.1,0,17,12,1007.2,0
23.8,42.6,0,11,13,1003.8,0
27.7,40.9,0,24,17,1007.8,1
22,34.8,26.2,24,29,1012.2,0
20.9,35,0,22,14,1012.5,0
18.6,36.2,0,22,13,1012.3,0
18.1,36.1,0,15,11,1011.3,0
16.6,37.4,0,13,5,1009.6,0
18.5,38.5,0,9,9,1009.6,0
21.9,39.1,0,26,21,1009.8,0
24.7,39.1,0,19,17,1008,0
22.9,38.8,0,11,24,1007.2,0
26.8,36.9,0,19,29,1006.8,0
21.6,37.3,0.6,19,23,1007.9,0
23.4,34.5,0,26,40,1009.3,1
22,29,6.6,0,72,1008.8,1
21.9,34.5,4.8,22,43,1009.6,0
21.7,34.8,0,17,31,1008.8,0
22.6,34.9,0,19,36,1008.1,0
23.3,32.8,0,20,42,1008.6,0
21.9,35.1,0,20,32,1007.4,0
21.6,35.6,0,15,31,1006.4,0
21.9,37.7,0,11,25,1004.8,0
22.3,39.1,0,11,22,1003,0
23.4,34.9,0.4,15,39,1006.2,0
21.1,32.8,0,19,25,1009,0
20.6,33.8,0,19,21,1009.5,0
20.2,33.7,0,17,17,1010,0
16.1,34.2,0,15,13,1009.6,0
16.6,36.1,0,13,12,1010.9,0
18,37.1,0,19,12,1013,0
17.9,36.8,0,19,13,1013.5,0
18.8,34.3,0,9,23,1014.4,0
17.4,35.6,0,11,21,1012.1,0
17.7,39.5,0,19,13,1008.8,1
17.9,26.5,3.8,22,71,1015.7,0
14.5,28.7,0,19,30,1016.3,0
11.7,30.5,0,9,14,1014,0
12.5,35.2,0,24,14,1012.5,0
15,35.7,0,22,13,1015.9,0
12.8,34.1,0,20,7,1017.1,0
12.6,33.3,0,13,9,1013.7,0
14.2,35.7,0,13,10,1011,0
16,38.6,0,13,7,1011.7,0
18.5,30.3,0,17,29,1015.5,0
12.3,31.3,0,22,22,1015.7,0
14.5,33.3,0,13,20,1015.7,0
14.2,32.8,0,20,17,1017.7,0
14,28.2,0,20,19,1019.1,0
11.2,27.4,0,26,15,1018.4,0
9.3,27.6,0,19,19,1017.4,0
10.9,30.4,0,17,19,1016.7,0
13.9,32.4,0,7,16,1016.2,0
12,30.8,0,17,12,1016.2,0
11.2,28.9,0,15,19,1015.5,0
10.7,30.9,0,13,12,1012.2,0
11,34.3,0,15,12,1011,0
14.9,36.1,0,11,9,1012.4,0
19,31.8,0,22,18,1016,0
17.3,30.2,0,24,22,1019.1,0
12.7,27.5,0,24,28,1019.2,0
9.6,25.8,0,19,16,1018.3,0
6.7,28.8,0,11,16,1017.5,0
8.8,31.5,0,11,12,1013.9,0
10.4,32,0,13,11,1012.8,0
11.5,32.6,0,13,14,1011.2,0
15.9,34.1,0,19,13,1011.5,0
13.6,35.4,0,24,18,1010.8,0
18.8,27.6,0,17,27,1016.6,0
13.7,23.5,1,9,50,1016,0
15.8,28.1,0,9,22,1015.4,0
9.6,29.4,0,9,19,1015.3,0
14.6,31.6,0,20,19,1013.2,0
19.1,27.8,0,15,26,1012,1
14.9,23.7,7.8,7,92,1010.5,1
14.5,23.6,12.6,13,82,1006.3,1
12,21.3,15.6,17,37,1014.5,0
10.6,17.9,0,19,48,1021.9,0
7.8,18.8,0,20,47,1022.9,0
4.5,21.3,0,17,30,1020.2,0
4.8,23.9,0,15,31,1019.9,0
3.9,26.3,0,9,18,1019.4,0
5.9,28.4,0,13,11,1016.7,0
6.9,28.8,0,13,5,1016,0
6.4,27.4,0,15,9,1016.4,0
9,22.5,0,13,29,1018.5,0
7,26.2,0,28,19,1017.8,0
9.1,23.7,0,13,26,1017.1,0
9,28.5,0,7,22,1014,0
12.2,31.8,0,17,16,1014.7,0
13.7,23.1,0,19,25,1020.1,0
7.5,27.6,0,11,32,1016.1,0
11.3,29.7,0,19,28,1012.5,0
15.3,32,0,19,28,1011.7,0
17.3,22.1,0,17,27,1017.7,0
10.2,21.2,0,7,29,1016.9,0
11,27.2,0,15,26,1015.3,1
14.1,19.6,3,13,71,1017.6,1
14.2,24.1,16.8,13,53,1017.7,0
11.9,23.2,0,19,61,1018.4,0
13.6,22.4,0,17,86,1016.4,1
13.5,17.3,4,15,80,1018.3,0
6.4,18,0.2,9,51,1016.8,0
6,24.7,0,13,19,1013.2,0
13.7,21.1,0,11,58,1014.5,0
13.8,29.6,0,28,40,1009.7,0
16.5,26,0,31,52,1010.7,0
5.7,17.6,0,15,41,1021.7,0
7.3,15.9,0,15,43,1024.6,0
5.6,17,0,20,39,1027.4,0
4.2,16.8,0,26,36,1027.1,0
1.3,17.6,0,26,42,1022.3,0
5.1,21.5,0,9,43,1021.3,0
7.9,26.6,0,13,40,1018.7,0
13.4,27.4,0,26,37,1014.3,1
14.4,22.2,5.8,11,66,1012.8,1
13.1,16.6,17.2,19,63,1016.1,0
5.8,16.4,0,17,42,1016.7,0
3.5,20.7,0,15,28,1015.1,0
6.3,25,0,17,18,1012,0
9.5,22.4,0,11,44,1013.9,0
15.4,24.2,0,20,47,1013.6,0
10.6,17.2,0,20,44,1019.6,0
8.7,18.3,0,15,44,1015.9,0
10.2,14.5,0.4,19,87,1017.1,0
1.7,15.8,0.4,22,38,1022.3,0
0.2,17,0,20,37,1022.9,0
1.8,23.2,0,13,10,1019.8,0
6.5,24.5,0,17,26,1020.1,0
8,17.1,0,15,50,1025.3,0
9.7,15.5,0,19,54,1026.1,0
0.7,18.2,0,6,32,1019.9,0
5.7,25.1,0,33,34,1016,0
4,14.5,0,13,50,1022.9,0
-0.2,15.8,0,15,35,1022.2,0
5.1,21.9,0,9,23,1017.8,0
3.5,26.1,0,9,27,1017.3,0
10.3,26.8,0,26,25,1014.3,0
16.4,27.4,0,30,22,1012,0
11.9,20.7,0,9,27,1015.9,0
8.9,14.5,0,20,39,1022.9,0
4.9,11.1,0,24,49,1027.3,0
-3,13.8,0,22,19,1026.9,0
-4,14.8,0,24,20,1025.7,0
-3.3,15.9,0,20,17,1023.3,0
-2.1,19.3,0,17,25,1019.8,0
2.9,21.7,0,20,42,1017.1,0
7.5,23.5,0,13,52,1016.3,0
8.3,26.5,0,7,39,1017.2,0
7.3,28.2,0,17,26,1015.4,0
9.7,30.2,0,17,18,1014.6,0
8.5,21.4,0,11,24,1018,0
7.6,20.6,0,17,27,1019.6,0
4.6,17.1,0,15,29,1021,0
11.3,19,0,11,28,1021,0
1.1,19.6,0,19,26,1024.7,0
0.6,19.5,0,19,25,1024.8,0
0.1,23.2,0,13,19,1021.1,0
1.1,25.3,0,9,12,1018.5,0
4,29.2,0,11,10,1014.7,0
5.7,22,0,24,27,1016,0
2.7,15.9,0,24,23,1022.4,0
-2.1,16.2,0,24,18,1023.3,0
-2.3,17.9,0,20,22,1022.1,0
-2.1,18.9,0,17,16,1021.3,0
-1.4,22.3,0,9,20,1018.2,0
0.9,25.5,0,4,16,1018.4,0
3.5,27.1,0,9,14,1017.2,0
9.6,29.3,0,19,15,1014.7,0
14.4,22.3,0,19,25,1017.3,0
5.2,20.8,0,19,17,1021.1,0
2.6,28.6,0,13,15,1017,0
10.4,24.4,0,26,17,1020,0
11,20.3,0.4,20,16,1022.1,0
5.7,23.3,0,17,11,1020,0
4.8,25.7,0,11,19,1018.2,0
6.2,26.4,0,22,18,1017.6,0
6,28.7,0,19,18,1011.9,0
11.3,22.5,0,28,21,1017.5,0
1.4,22.8,0,22,13,1016.1,1
11.3,21.2,1.3,30,68,1010.9,1
7.5,20.4,3.9,17,58,1007.7,0
12.6,16.2,0,15,72,1009.2,0
2.3,19.4,0,17,17,1015.2,0
1.6,21,0,20,18,1016.2,0
1.8,18.8,0,13,21,1020,0
1.8,24.2,0,17,20,1017.8,0
13.1,29.3,0,24,13,1011.9,0
17.9,27.4,0,19,13,1010.9,1
16,18.4,1.2,11,95,1015.5,1
13.1,24.6,13.6,15,44,1015.5,0
15,27,0.8,31,68,1006.9,1
9,17,1.2,15,60,1013.1,0
7.2,20.3,0,15,41,1017.7,0
6.7,20.3,0,17,33,1021.6,0
4,22,0,19,23,1019.9,0
5,25,0,15,14,1017.9,0
8,30,0,9,17,1015.6,0
12,33,0,19,20,1012.1,0
13.3,23.8,0,20,22,1017.5,0
4,25.2,0,13,17,1015.7,0
9.2,32.4,0,13,15,1012.2,0
14,30,0,20,18,1012.2,0
15,26,0.2,20,21,1011.1,1
8,14,3,13,81,1015.7,1
9,21,2.8,9,35,1014.7,0
7,28,0,22,27,1011.9,1
15,26,3,13,80,1011.7,1
7.5,19.4,12.2,15,43,1014.2,0
8,26,0.2,33,55,1006.5,1
14,23,19.6,24,31,1011.1,0
6,21,0,19,25,1016.8,0
6,24,0,13,17,1014.6,0
8,30,0,24,28,1007.5,0
19.8,24.9,0,6,52,1009,0
11.2,25.3,0.8,17,25,1011.7,0
12,26,0,11,32,1010.9,1
14,24,3.6,31,52,1011.5,1
17,25,1.8,35,66,1006.4,0
8,23,0,17,8,1010.5,0
4,26,0,11,8,1009.7,0
7.6,31,0,24,12,1006.8,0
20.5,31,0,37,47,1003.7,0
9.7,24.9,0,13,7,1013.6,0
6.4,28.7,0,7,6,1013.7,0
7.2,29.1,0,19,8,1016.4,0
10.9,30.7,0,19,9,1015.3,0
11.1,34,0,20,6,1015.3,0
12.2,35.3,0,13,6,1013.3,0
17.2,36.4,0,17,100,1010,0
15.4,29.2,0,22,17,1015.1,0
13.8,23.8,0,26,12,1017.7,0
5.5,26.3,0,22,9,1015.8,0
6.5,26.6,0,20,11,1015.7,0
7.6,28,0,13,12,1013.4,0
8.5,31.5,0,17,7,1009.3,0
18.6,34.7,0,31,16,1007.8,0
9.6,24.2,0,20,11,1015.2,0
5.9,29.3,0,15,6,1014.6,0
12.7,30.4,0,17,9,1013.1,0
14.8,33.9,0,20,12,1010.3,0
17.9,26.4,0,11,86,1015.4,1
11.8,21.6,3.1,20,25,1019.5,0
3.4,23.6,0,17,10,1017.6,0
4.4,28.1,0.3,15,9,1013.5,0
8.4,33.9,0,11,5,1009.7,0
19.6,38.6,0,17,6,1009.9,0
14.5,33.4,0,19,19,1012,0
18,33.1,0,17,11,1011.5,0
18.4,39.9,0,28,7,1006.2,0
21.5,37.9,0,11,17,1008.1,0
18.2,29.2,0,19,21,1013,0
18.7,30.1,0,15,16,1012,0
17.6,27.1,0.2,24,17,1013.2,0
12.8,34.8,0,17,15,1011.6,0
14.7,36,0,20,12,1011,0
14.1,36.7,0,26,5,1012,0
14.3,37.1,0,11,8,1009.5,0
17.3,40.2,0,13,4,1003.6,0
22.2,37.5,0,13,17,1004.6,0
19.8,40,0,19,16,1002.7,0
25.4,39.4,0,24,12,1003.1,0
25,38,0,26,19,1003.2,0
23.5,37,0.8,19,16,1006,0
15.8,30.1,0,20,15,1012.2,0
11.9,29.4,0,20,11,1014.3,0
10.1,31.7,0,17,7,1013,0
10.8,34.6,0,13,4,1011.7,0
14.5,37.3,0,15,4,1009.8,0
21.5,37.6,0,30,5,1007.7,0
18,37.8,0,24,14,1005.9,0
17.7,39.2,0,22,12,1005.4,0
25.4,39.6,0,13,19,1002.7,0
21,34.5,0.8,22,24,1005.9,0
22,33.7,0,24,20,1009.2,1
18.8,30,5.2,28,23,1010.3,0
13.5,29,0,19,14,1012.1,0
11.9,32.4,0,15,16,1011.9,0
13.6,34.4,0,20,9,1010.8,0
13.4,36.5,0,22,4,1009.3,0
14.6,39.4,0,11,5,1007.6,0
16.1,40.4,0,19,3,1005.1,0
22.5,40.6,0,20,5,1003.7,0
24.7,42.2,0,19,9,1004.9,0
27.1,39.7,0,13,19,1006.3,1
20.6,33.8,8,39,42,1007.7,0
21.6,37.6,0,17,33,1006.3,0
21.9,34.7,0,20,39,1009.6,1
20.7,30.1,17.4,13,53,1009.5,1
19.9,22.8,15,4,87,1010.6,1
17.3,27.3,8.6,22,30,1013.2,0
14.1,30.2,0,15,14,1013,0
12.8,32,0,15,10,1011.2,0
14.4,36.4,0,15,11,1007.9,0
22.6,38.9,0,17,15,1004.8,0
24.7,35.7,0,9,32,1004.8,0
20.9,34.2,0,13,35,1005.4,0
21.9,37.6,0,17,28,1002.6,0
24.9,37.8,0,20,25,1005.9,0
23.1,37.8,0,15,18,1007.3,0
22.8,40.1,0,11,13,1004.4,0
27.3,37.1,0,17,25,1005.1,0
27.2,34.8,0.2,11,27,1006.4,1
23.1,32.6,1.4,24,45,1006.1,0
22.2,29.6,7.8,24,59,1004.7,1
23.1,29.6,1.8,30,63,998,1
22.3,30.1,48.6,24,64,997.1,1
21.9,32.2,0.2,26,29,1006.2,0
18.1,33.8,0,17,25,1004.4,0
18.5,36.4,0,19,29,1003.4,0
24,37,0,15,34,1002,0
22.6,37.7,0,17,28,1000.3,0
24.1,37.2,0,17,29,999.9,0
20.6,37.3,0,13,23,1000.7,0
22.7,39,0,19,21,1000.9,0
28.1,38.1,0,26,35,1002.3,1
24.1,35.5,2,15,45,1003,0
26,38.1,0,15,36,1000.9,0
27.2,37.4,0,30,54,1001.8,1
20.3,36.5,1,17,26,1003.8,0
24.5,35.3,0,19,42,1002.6,0
25.6,35.7,0,17,50,1004.3,0
26.1,37,0,28,37,1002.7,0
26.2,37.8,0,26,34,1002,0
25.2,36.6,0,6,40,1005,0
25.8,36.4,0,6,38,1004.8,1
22.8,32.9,26.2,11,58,1004.4,0
24,32,0.2,15,67,1007,1
22,30.2,7.8,19,70,1010.5,1
22.9,32.8,5.8,20,58,1009.5,0
22.7,35.8,0,13,34,1008.1,0
24,38.1,0,13,29,1008.6,0
23.1,39.1,0,13,24,1008,0
22.4,40.7,0,6,16,1005.6,0
22,39.5,0,13,24,1004.7,0
24.2,38.6,0,13,20,1006.4,1
24.6,32.7,2,11,51,1008.2,0
23.5,36,0,19,31,1006.2,0
24.2,39.5,0,15,21,1002.7,0
27.6,37.9,0,15,34,1001.2,0
26.5,38.8,0,24,27,1001.4,1
24.6,38.6,2.4,31,27,1002.8,0
24.8,40.1,0,33,23,1003.6,0
25.5,40.2,0,19,24,1003.2,0
22.7,39.9,0,20,19,1003.6,0
23.8,41.2,0,13,18,1003.6,0
25.1,41.9,0,22,16,1002.6,0
23.2,35.7,0,28,20,1007.4,0
19.8,36.3,0,15,11,1008.4,0
17.7,37.7,0,19,10,1006.5,0
16.1,39.1,0,13,9,1006,0
16.6,40.5,0,9,9,1006.8,0
22.1,34.1,0,20,72,1010.1,0
15.7,30.3,0,24,76,1010.3,0
10.8,30.9,0,20,32,1010.1,0
10.8,34.8,0,9,9,1009.1,0
15.2,38.8,0,15,7,1007.8,0
16.5,37.5,0,28,14,1011.3,0
18.5,35.7,0,26,18,1013.5,0
18,36.3,0,28,12,1011.5,0
16.2,36.2,0,17,12,1009.4,0
13.8,36.7,0,11,6,1009.5,0
14.3,37.5,0,15,5,1008,0
18.1,39,0,17,9,1008.7,0
19.1,38.2,0,17,11,1009.1,0
17.3,38,0,20,13,1007.8,0
18.9,37.9,0,26,34,1008,0
16.9,38,0,28,41,1008.4,0
20.7,35.7,0,17,13,1008.5,0
24,30.1,0,11,29,1010,0
23,31.8,0,9,35,1009.8,0
21.3,36.3,0,11,20,1008.4,0
19.1,37.1,0,15,12,1009.3,0
20.1,39.1,0,11,12,1006.9,0
20.7,37.7,0,19,16,1006.5,0
18.8,35.1,0,11,18,1008.6,0
16.8,38.1,0,11,11,1008.2,0
17.3,40.2,0,24,8,1005.1,0
20.4,36.9,0,20,14,1008.2,0
18.5,36.4,0,20,16,1011,0
18.2,37.6,0,24,13,1011,0
16.8,37.4,0,15,12,1007.9,0
15.6,39.1,0,26,7,1005.9,0
16.8,38.6,0,19,12,1007.1,0
20.4,38.9,0,19,15,1008.4,0
19.4,39.5,0,13,12,1008.4,0
17.8,39.8,0,20,15,1006.9,0
16.2,39.2,0,19,9,1006.1,0
21.5,40.3,0,24,16,1005.5,0
27.7,40.4,0,7,22,1006.7,0
21.7,38.2,0,15,16,1008.6,0
25.1,36.9,0,17,22,1008.6,0
19.9,26.4,0,28,20,1015.5,0
11.3,26.9,0,20,12,1014.7,0
8.6,27.3,0,28,12,1016.2,0
9.7,27.2,0,28,12,1017.4,0
9,27.3,0,24,13,1017.2,0
7.1,28.8,0,13,15,1015.8,0
10.8,30,0,24,11,1012.5,0
9.1,30.8,0,9,12,1012.6,0
10.9,35,0,9,11,1012.5,0
13.7,35.5,0,11,9,1013.3,0
16.7,28.8,0,26,25,1016.6,0
12.5,24.5,0,20,19,1016.8,0
6.6,25,0,20,13,1015.7,0
5.4,26.9,0,15,10,1015.9,0
5.8,27.6,0,13,9,1017.3,0
7.7,28.8,0,15,11,1016.6,0
13.3,30.7,0,9,10,1013.7,0
18.2,32.2,0,17,11,1012.5,0
19.6,32.4,0,19,12,1012.3,0
14,34.6,0,15,16,1012.2,0
20,26.1,0,7,46,1015.8,0
18.3,30.1,0.2,17,30,1015.5,0
19.1,34.2,0,24,20,1011.7,0
18.1,28.3,0,15,41,1013.6,0
14.8,24.2,0,22,21,1018.5,0
6.9,20.7,0,19,24,1021.8,0
4.5,20.9,0,22,23,1020,0
3.5,21.6,0,19,25,1018.1,0
10.6,23.2,0,9,23,1015.7,0
11.4,24.7,0,17,19,1017,0
6,23.8,0,22,24,1019.3,0
8.4,22.4,0,17,32,1021.5,0
3.8,23,0,17,17,1021.3,0
4.3,27.5,0,9,24,1020.3,0
9.6,28.2,0,24,27,1021.5,0
8.2,26.3,0,15,13,1022,0
5.8,24.1,0,24,19,1020.9,0
3.3,22,0,13,18,1019.7,0
1.6,22.3,0,17,13,1019,0
1.2,25.7,0,9,7,1017.4,0
3.1,27.3,0,6,11,1014.9,0
5,28.8,0,9,12,1014.8,0
6.5,29,0,9,11,1015.3,0
7.1,30.1,0,9,13,1013.6,0
10.6,30.4,0,20,15,1011.4,0
11,31.1,0,24,13,1009.3,0
8.9,23.4,0,13,29,1015.2,0
5.8,23.7,0,9,27,1014.3,0
4.8,27,0,11,18,1013.4,0
5.9,29.4,0,6,16,1013,0
9.3,31.9,0,19,13,1014.6,0
13.9,29.2,0,15,22,1017.3,0
8.9,25.2,0,24,24,1019.4,0
10,27.6,0,13,19,1018.3,0
8.2,28.2,0,6,19,1016.1,0
5.5,22.3,0,11,31,1021.6,0
4.7,20.5,0,20,29,1023.8,0
2.2,19.2,0,26,31,1025.3,0
1.2,18.7,0,22,22,1026.8,0
-2.5,17.3,0,26,22,1026.4,0
-1.2,19.6,0,17,22,1024.2,0
0,20.9,0,19,21,1021.9,0
2.4,20.4,0,22,15,1023.4,0
-2.5,19,0,24,12,1025.7,0
-2,20.1,0,22,18,1024.6,0
-1.5,17.9,0,22,25,1026.5,0
-1,17.6,0,28,25,1026.7,0
-1.1,17.4,0,19,33,1026.5,0
-2.9,17.3,0,22,29,1025.8,0
-1.4,19.5,0,24,34,1025,0
1.2,21,0,24,30,1023.2,0
0.2,20.5,0,15,30,1022.6,0
2.4,23.2,0,13,30,1021.3,0
3.7,23.3,0,15,25,1019.6,0
4.8,22.4,0,26,27,1022.3,0
3,20.5,0,28,32,1023.7,0
1.5,20.6,0,19,31,1022.9,0
0.7,21.3,0,11,25,1020.9,0
1.6,23.1,0,13,26,1020.5,0
2.9,25.6,0,11,23,1019.4,0
4.1,27.8,0,6,18,1017.3,0
5,27.9,0,7,16,1016.4,0
20,33.1,0,17,32,1012.1,0
19.4,32.4,0,28,17,1012.4,0
18.2,31.8,0,19,24,1013,0
17.3,30.7,0,13,16,1013.6,0
15.5,30.8,0,19,16,1012.6,0
16.2,31.9,0,13,18,1012.2,0
17,32.7,0,22,18,1013.1,0
19.6,30.8,0,33,12,1014.6,0
17.3,29.2,0,24,15,1015.2,0
17.1,30.3,0,13,14,1013.2,0
17.7,30.6,0,11,11,1011,0
14.7,30.9,0,15,40,1010.6,0
18.7,31.3,0,22,42,1012.1,0
18.8,31,0,20,56,1012.1,0
21.4,33.1,0,20,45,1010.5,0
18.7,33.5,0,22,32,1009.7,0
17.2,33.4,0,20,15,1009.4,0
17.6,32.3,0,24,41,1010.1,0
21.4,29.9,0,15,57,1009.8,0
21.9,31.4,0,22,72,1010,0
21.4,32.7,0,22,36,1009,0
22.5,32.5,0,19,28,1009.1,0
21.4,30.9,0,26,20,1010.7,0
17.3,29.1,0,15,19,1010.3,0
15.9,29.3,0,17,13,1010.8,0
14.6,30.2,0,15,8,1010.7,0
12.5,31.3,0,19,37,1011.2,0
15.5,30,0,20,56,1011.3,0
17.4,31.6,0,19,33,1010.6,0
18.9,28.7,0,22,54,1011.7,0
17.4,30.3,0,22,54,1012.6,0
17.3,32,0,28,50,1011.8,0
18.1,32.2,0,24,23,1011.2,0
18.8,34.1,0,33,11,1010.9,0
17.5,34.7,0,28,45,1011.8,0
18,33.8,0,24,62,1011.3,0
17.6,32.6,0,24,21,1011.9,0
18.4,32.3,0,24,18,1012,0
15.9,32.1,0,19,13,1012,0
16.6,31.7,0,24,18,1011.7,0
18.1,32.4,0,17,25,1011.9,0
19.2,32.2,0,20,15,1011.6,0
19,31.7,0,19,24,1012.1,0
19.9,32.7,0,26,19,1012.5,0
19.8,32,0,22,27,1012.2,0
19.8,33.8,0,11,13,1010.4,0
20.5,31.5,0,17,13,1012.5,0
18.3,30.8,0,24,8,1013.7,0
18.1,30.8,0,17,9,1014.7,0
17.7,31.3,0,15,20,1013.2,0
16.3,31.8,0,22,37,1013,0
20.2,33.2,0,20,48,1012.6,0
19.4,34.7,0,19,25,1010.8,0
22,31.7,0,20,15,1011.3,0
21.1,32.7,0,11,26,1010.9,0
20.9,32.9,0,31,43,1010.1,0
24.7,33.1,0,30,44,1010.2,0
22,34.2,0,31,43,1009.8,0
22.6,32.9,0,24,52,1009.7,0
22.4,33,0,28,44,1009,0
22.7,32.8,0,28,47,1009.3,0
22.1,32.4,0,24,55,1010,0
23.8,33.3,0,26,50,1010.4,0
23.5,34.1,0,22,57,1010.8,0
21.8,34.8,0,28,47,1009.4,0
23.7,34.5,0,24,59,1009,0
21.8,31.8,0,19,54,1009.1,0
24,30.9,0,22,63,1008.7,0
22.4,31.8,0,26,57,1007.9,0
22.5,36,0,22,55,1008.1,0
23,36.2,0,26,30,1009.7,0
21,37,0,24,24,1008.5,0
21.7,32.1,0,24,50,1009.2,0
22.2,32,0,26,53,1008.7,0
23.4,32.5,0,17,43,1011,0
22.7,32.5,0,20,56,1010.9,0
24.2,30.8,0,17,61,1011.3,0
23,32.5,0,20,52,1009.7,0
23.6,33.1,0,30,61,1010.8,0
24.8,34.1,0,22,42,1010.1,0
23.7,33.2,0,28,51,1009.8,0
23.9,33.3,0,24,56,1009.8,0
22.8,33.4,0,24,42,1009,0
24,32.9,0,20,39,1009.4,0
23.8,32.5,0,22,55,1010.3,1
23.9,33.3,5.2,19,43,1010.7,0
23.7,34.5,0,24,34,1010.1,0
22.9,34.3,0,22,45,1010.8,0
23.8,32.7,0,24,42,1010.9,0
23.5,33,0,24,50,1010.9,0
23.8,33.7,0,24,52,1009,0
23.4,33.4,0,24,43,1009.1,0
24.7,33.4,0,20,41,1009.9,0
24,34.5,0,20,53,1010.4,0
25,34.6,0,24,44,1009.9,0
25.3,33.3,0,26,51,1009.6,0
25.7,33.4,0,19,50,1010.2,0
25.6,36.1,0,33,40,1008.9,0
26.7,34,0,26,55,1008.8,1
25.2,34.3,18.8,20,48,1008.9,0
25.3,33.5,0,22,55,1009.7,0
24.8,35.5,0,30,52,1010.4,0
25.7,36.8,0,28,61,1009.6,0
26.3,33.9,0,28,59,1008.8,0
25.4,34.2,1,28,60,1008,0
26.5,34.8,0,22,54,1008.4,1
22.1,34.3,57.6,22,48,1008.2,1
20.6,33.2,13.8,20,63,1006.2,0
24.5,30.1,0.4,9,75,1007.5,1
23,33.3,25.4,22,48,1008.9,0
24.7,34.8,0,24,48,1009.2,0
25.2,37,0,28,51,1007.5,0
25.9,35.1,0,28,56,1007.3,0
26,37.5,0,17,20,1006.5,0
25.3,36.9,0,33,41,1007.6,0
25.3,36.7,0,26,44,1009.8,0
26.3,33.6,0,24,53,1008.7,0
26,33.8,0,20,46,1007.6,0
27.2,34.1,0,31,36,1009,0
24.7,33.8,0,28,41,1010,0
24.2,33.8,0,24,47,1009.8,0
25,33.1,0,22,48,1010.9,0
25,34,0,24,49,1009,0
25.9,34.8,0,24,41,1009.4,1
24.5,34.5,4.4,22,44,1009.1,0
25.6,33.9,0,20,57,1009.3,0
26,33.4,0,26,53,1007.6,0
27,33.8,0.2,20,53,1006.7,0
26,35.1,0,22,51,1005.8,0
26.5,35.2,0,19,41,1005.9,0
27.4,34.7,0,28,50,1005.7,0
24.6,35.5,0,20,54,1007.2,0
24.6,32.9,0.6,13,62,1007.9,0
25.4,33,0.4,24,62,1006.5,0
26.8,33.7,0,19,56,1005.3,0
26,34.3,0,11,45,1007.1,0
26.1,35.9,0,26,42,1006,0
28,35.1,0,26,43,1005.2,0
